id,latitude,longitude,track_id,time
691,-10.90766849,-37.07319195,11,9/28/2014 17:32
692,-10.90766085,-37.07319762,11,9/28/2014 17:32
693,-10.90774715,-37.07319651,11,9/28/2014 17:32
694,-10.9077167,-37.0732121,11,9/28/2014 17:32
695,-10.90542032,-37.04819449,12,9/30/2014 10:07
696,-10.90688266,-37.04819138,12,9/30/2014 10:07
697,-10.90782693,-37.04809851,12,9/30/2014 10:07
698,-10.90809637,-37.04810122,12,9/30/2014 10:08
699,-10.90809532,-37.0481028,12,9/30/2014 10:08
700,-10.90809546,-37.04810238,12,9/30/2014 10:08
701,-10.9081052,-37.04810505,12,9/30/2014 10:08
702,-10.90821053,-37.04810109,12,9/30/2014 10:08
703,-10.90873292,-37.04809098,12,9/30/2014 10:08
704,-10.90881375,-37.04875819,12,9/30/2014 10:09
705,-10.90879913,-37.04899125,12,9/30/2014 10:09
706,-10.90881853,-37.04935399,12,9/30/2014 10:09
707,-10.9088382,-37.05021562,12,9/30/2014 10:09
708,-10.90885085,-37.0512062,12,9/30/2014 10:09
709,-10.90885896,-37.05223934,13,9/30/2014 10:16
710,-10.90887542,-37.05237009,13,9/30/2014 10:16
711,-10.90888581,-37.05236599,13,9/30/2014 10:16
712,-10.9088792,-37.05236119,13,9/30/2014 10:16
713,-10.908879,-37.0523613,13,9/30/2014 10:17
714,-10.90887897,-37.05236133,13,9/30/2014 10:17
715,-10.90887908,-37.05236184,13,9/30/2014 10:17
716,-10.90887925,-37.05236193,13,9/30/2014 10:17
717,-10.90887916,-37.05236232,13,9/30/2014 10:17
718,-10.90888031,-37.05238124,13,9/30/2014 10:17
719,-10.90901423,-37.05261118,13,9/30/2014 10:18
720,-10.90985044,-37.05264657,13,9/30/2014 10:18
721,-10.9107936,-37.05260385,13,9/30/2014 10:18
722,-10.91128793,-37.05269182,13,9/30/2014 10:18
723,-10.91130952,-37.05271182,13,9/30/2014 10:18
724,-10.91131643,-37.05271003,13,9/30/2014 10:18
725,-10.91131638,-37.05270946,13,9/30/2014 10:19
726,-10.91131644,-37.05270941,13,9/30/2014 10:19
727,-10.91143227,-37.05271666,13,9/30/2014 10:19
728,-10.91178154,-37.05270394,13,9/30/2014 10:19
729,-10.91236017,-37.05273264,13,9/30/2014 10:19
730,-10.91239461,-37.05271299,13,9/30/2014 10:20
731,-10.91241785,-37.05269624,13,9/30/2014 10:20
732,-10.91241363,-37.0526976,13,9/30/2014 10:20
733,-10.91241079,-37.05269947,13,9/30/2014 10:20
734,-10.91287302,-37.05276819,13,9/30/2014 10:20
735,-10.91292392,-37.05277988,13,9/30/2014 10:20
736,-10.91327659,-37.05276669,13,9/30/2014 10:21
737,-10.91415117,-37.05275218,13,9/30/2014 10:21
738,-10.91495188,-37.05273417,13,9/30/2014 10:21
739,-10.91496974,-37.05215649,13,9/30/2014 10:21
740,-10.9149677,-37.05136187,13,9/30/2014 10:21
741,-10.91497338,-37.05058764,13,9/30/2014 10:21
742,-10.91496995,-37.05030794,13,9/30/2014 10:22
743,-10.91496585,-37.04945366,13,9/30/2014 10:22
744,-10.91495289,-37.04837212,13,9/30/2014 10:22
745,-10.91492666,-37.04793266,13,9/30/2014 10:22
746,-10.9154707,-37.04776878,13,9/30/2014 10:22
747,-10.9164315,-37.04755438,13,9/30/2014 10:22
748,-10.91754675,-37.04716886,13,9/30/2014 10:23
749,-10.91769218,-37.04709118,13,9/30/2014 10:23
750,-10.91810692,-37.0469302,13,9/30/2014 10:23
751,-10.91830395,-37.0470265,13,9/30/2014 10:23
752,-10.91830991,-37.0471823,13,9/30/2014 10:23
753,-10.9183291,-37.04789938,13,9/30/2014 10:24
754,-10.91833195,-37.04793058,13,9/30/2014 10:24
755,-10.91834546,-37.04793107,13,9/30/2014 10:24
756,-10.91834466,-37.04793116,13,9/30/2014 10:24
757,-10.91835246,-37.04833939,13,9/30/2014 10:24
758,-10.91834766,-37.04877383,13,9/30/2014 10:24
759,-10.91838263,-37.04880066,13,9/30/2014 10:25
760,-10.91838436,-37.04879317,13,9/30/2014 10:25
761,-10.91838504,-37.04883652,13,9/30/2014 10:25
762,-10.9183568,-37.04934469,13,9/30/2014 10:25
763,-10.91837932,-37.04946533,13,9/30/2014 10:25
764,-10.91840019,-37.04948704,13,9/30/2014 10:25
765,-10.91842577,-37.05018411,13,9/30/2014 10:26
766,-10.91843672,-37.0509644,13,9/30/2014 10:26
767,-10.91843705,-37.05104008,13,9/30/2014 10:26
768,-10.91844653,-37.05104291,13,9/30/2014 10:26
769,-10.91843375,-37.05144372,13,9/30/2014 10:26
770,-10.91840768,-37.05230779,13,9/30/2014 10:27
771,-10.91838656,-37.05247549,13,9/30/2014 10:27
772,-10.91839701,-37.0524806,13,9/30/2014 10:27
773,-10.91839752,-37.0524812,13,9/30/2014 10:27
774,-10.91839744,-37.05248117,13,9/30/2014 10:27
775,-10.91840084,-37.05276094,13,9/30/2014 10:27
776,-10.91842085,-37.05350222,13,9/30/2014 10:28
777,-10.91844609,-37.05396258,13,9/30/2014 10:28
778,-10.91842658,-37.05428625,13,9/30/2014 10:28
779,-10.91843082,-37.05427083,13,9/30/2014 10:28
780,-10.91843453,-37.05428462,13,9/30/2014 10:28
781,-10.91843585,-37.05428381,13,9/30/2014 10:28
782,-10.91842443,-37.0544715,13,9/30/2014 10:29
783,-10.91849376,-37.05466126,13,9/30/2014 10:29
784,-10.91845835,-37.05466794,13,9/30/2014 10:29
785,-10.91846788,-37.05466888,13,9/30/2014 10:29
786,-10.91846515,-37.05467152,13,9/30/2014 10:29
787,-10.91850948,-37.0554206,13,9/30/2014 10:30
788,-10.91847707,-37.05563209,13,9/30/2014 10:30
789,-10.91848641,-37.05582653,13,9/30/2014 10:30
790,-10.91848739,-37.05660023,13,9/30/2014 10:30
791,-10.91851866,-37.05669263,13,9/30/2014 10:30
792,-10.91852299,-37.05686276,13,9/30/2014 10:30
793,-10.91846154,-37.05698656,13,9/30/2014 10:31
794,-10.91844117,-37.05698978,13,9/30/2014 10:31
795,-10.91843684,-37.05699138,13,9/30/2014 10:31
796,-10.91843657,-37.05699116,13,9/30/2014 10:31
797,-10.91842257,-37.05705144,13,9/30/2014 10:31
798,-10.91849069,-37.05770009,13,9/30/2014 10:32
799,-10.91848882,-37.05861348,13,9/30/2014 10:32
800,-10.91845581,-37.0588178,13,9/30/2014 10:32
801,-10.91844748,-37.05883368,13,9/30/2014 10:32
802,-10.91847247,-37.05965045,13,9/30/2014 10:32
803,-10.91859661,-37.06049115,13,9/30/2014 10:32
804,-10.91856505,-37.06149714,13,9/30/2014 10:33
805,-10.91869476,-37.06279455,13,9/30/2014 10:33
806,-10.91859068,-37.06408679,13,9/30/2014 10:33
807,-10.91859419,-37.06415096,13,9/30/2014 10:33
808,-10.91858553,-37.06414306,13,9/30/2014 10:33
809,-10.91858083,-37.06414215,13,9/30/2014 10:33
810,-10.91858146,-37.06414188,13,9/30/2014 10:34
811,-10.91858273,-37.06414125,13,9/30/2014 10:34
812,-10.91858285,-37.06414109,13,9/30/2014 10:34
813,-10.91858276,-37.06414071,13,9/30/2014 10:34
814,-10.91858274,-37.06414038,13,9/30/2014 10:34
815,-10.91855532,-37.0645434,13,9/30/2014 10:35
816,-10.91863649,-37.06557188,13,9/30/2014 10:35
817,-10.91866141,-37.06580983,13,9/30/2014 10:35
818,-10.91866441,-37.06610947,13,9/30/2014 10:35
819,-10.91867941,-37.06713852,13,9/30/2014 10:35
820,-10.91868266,-37.06809659,13,9/30/2014 10:35
821,-10.91863953,-37.06822028,13,9/30/2014 10:36
822,-10.9186659,-37.06856735,13,9/30/2014 10:36
823,-10.91867465,-37.06856386,13,9/30/2014 10:36
824,-10.91867849,-37.06859656,13,9/30/2014 10:36
825,-10.91866908,-37.06912704,13,9/30/2014 10:36
826,-10.91865205,-37.06996072,13,9/30/2014 10:36
827,-10.91859789,-37.07080823,13,9/30/2014 10:37
828,-10.91863396,-37.07076615,13,9/30/2014 10:37
829,-10.91863365,-37.07076375,13,9/30/2014 10:37
830,-10.91863391,-37.07076374,13,9/30/2014 10:37
831,-10.91861796,-37.07089762,13,9/30/2014 10:37
832,-10.91845358,-37.0718163,13,9/30/2014 10:38
833,-10.91835186,-37.0724233,13,9/30/2014 10:38
834,-10.91835338,-37.0725683,13,9/30/2014 10:38
835,-10.91831338,-37.07322569,13,9/30/2014 10:38
836,-10.9183142,-37.07349223,13,9/30/2014 10:38
837,-10.91832067,-37.07348685,13,9/30/2014 10:38
838,-10.91832039,-37.0734867,13,9/30/2014 10:39
839,-10.91832038,-37.07348678,13,9/30/2014 10:39
840,-10.91832031,-37.07348701,13,9/30/2014 10:39
841,-10.91831564,-37.07382692,13,9/30/2014 10:39
842,-10.91830293,-37.07403445,13,9/30/2014 10:39
843,-10.91830898,-37.07412932,13,9/30/2014 10:40
844,-10.91831836,-37.07419686,13,9/30/2014 10:40
845,-10.91832134,-37.07419849,13,9/30/2014 10:40
846,-10.9183278,-37.07419625,13,9/30/2014 10:40
847,-10.91832944,-37.07419579,13,9/30/2014 10:40
848,-10.91832958,-37.07419529,13,9/30/2014 10:40
849,-10.91832968,-37.07419532,13,9/30/2014 10:41
850,-10.91832977,-37.07419536,13,9/30/2014 10:41
851,-10.91832858,-37.07424334,13,9/30/2014 10:41
852,-10.91831282,-37.07518683,13,9/30/2014 10:41
853,-10.91833099,-37.07639977,13,9/30/2014 10:41
854,-10.91840824,-37.0777744,13,9/30/2014 10:41
855,-10.91849951,-37.07861672,13,9/30/2014 10:42
856,-10.91845452,-37.07862479,13,9/30/2014 10:42
857,-10.91848634,-37.07914864,13,9/30/2014 10:42
858,-10.91857345,-37.0800367,13,9/30/2014 10:42
859,-10.91862898,-37.0811015,13,9/30/2014 10:42
860,-10.91859219,-37.08148031,13,9/30/2014 10:42
861,-10.91861545,-37.08191268,13,9/30/2014 10:43
862,-10.91871241,-37.08309159,13,9/30/2014 10:43
863,-10.91886331,-37.08459254,13,9/30/2014 10:43
864,-10.91930283,-37.08603994,13,9/30/2014 10:43
865,-10.91976034,-37.08729571,13,9/30/2014 10:43
866,-10.92013428,-37.08829363,13,9/30/2014 10:44
867,-10.92030583,-37.08884993,13,9/30/2014 10:44
868,-10.92032012,-37.08970807,13,9/30/2014 10:44
869,-10.92088373,-37.09034097,13,9/30/2014 10:44
870,-10.92127412,-37.09139195,13,9/30/2014 10:44
871,-10.92173602,-37.09259479,13,9/30/2014 10:44
872,-10.92215114,-37.0937036,13,9/30/2014 10:45
873,-10.9222773,-37.0940131,13,9/30/2014 10:45
874,-10.92231795,-37.09408497,13,9/30/2014 10:45
875,-10.92260962,-37.09483125,13,9/30/2014 10:45
876,-10.92274161,-37.09607361,13,9/30/2014 10:45
877,-10.92232907,-37.09745904,13,9/30/2014 10:45
878,-10.92191838,-37.09877962,13,9/30/2014 10:46
879,-10.92140382,-37.10007076,13,9/30/2014 10:46
880,-10.92136317,-37.10019156,13,9/30/2014 10:46
881,-10.92128902,-37.10063571,13,9/30/2014 10:46
882,-10.92126559,-37.10172765,13,9/30/2014 10:46
883,-10.92135036,-37.10325494,13,9/30/2014 10:46
884,-10.92123861,-37.1046231,13,9/30/2014 10:47
885,-10.92183621,-37.10517821,13,9/30/2014 10:47
886,-10.92305273,-37.1051427,13,9/30/2014 10:47
887,-10.92372149,-37.1051285,13,9/30/2014 10:47
888,-10.92376114,-37.10506548,13,9/30/2014 10:47
889,-10.89686935,-37.05346637,14,10/8/2014 10:20
890,-10.91084681,-37.07166612,16,10/8/2014 13:40
891,-10.91084827,-37.07166627,16,10/8/2014 13:40
892,-10.91084866,-37.07166643,16,10/8/2014 13:40
893,-10.91084876,-37.07166642,16,10/8/2014 13:40
894,-10.91084877,-37.07166648,16,10/8/2014 13:40
895,-10.91084878,-37.07166644,16,10/8/2014 13:41
896,-10.91084879,-37.0716664,16,10/8/2014 13:41
897,-10.91108778,-37.07134133,16,10/8/2014 13:41
898,-10.91101406,-37.07097936,16,10/8/2014 13:41
899,-10.91106469,-37.07039257,16,10/8/2014 13:41
900,-10.91116368,-37.06980669,16,10/8/2014 13:41
901,-10.9112987,-37.06916358,16,10/8/2014 13:41
902,-10.91136723,-37.06848953,16,10/8/2014 13:41
903,-10.91139371,-37.06808087,16,10/8/2014 13:41
904,-10.91138729,-37.06777591,16,10/8/2014 13:41
905,-10.91140065,-37.06747087,16,10/8/2014 13:41
906,-10.91147758,-37.06711645,16,10/8/2014 13:42
907,-10.91151886,-37.0668637,16,10/8/2014 13:42
908,-10.91146682,-37.06645663,16,10/8/2014 13:42
909,-10.91145419,-37.06586694,16,10/8/2014 13:42
910,-10.91145156,-37.06537729,16,10/8/2014 13:42
911,-10.91143917,-37.0650615,16,10/8/2014 13:42
912,-10.91142248,-37.06492729,16,10/8/2014 13:42
913,-10.9113822,-37.06471988,16,10/8/2014 13:42
914,-10.91137874,-37.06437949,16,10/8/2014 13:42
915,-10.91128405,-37.06416269,16,10/8/2014 13:42
916,-10.91106123,-37.06400982,16,10/8/2014 13:42
917,-10.9107417,-37.06391896,16,10/8/2014 13:43
918,-10.91070748,-37.06374787,16,10/8/2014 13:43
919,-10.91069302,-37.06379217,16,10/8/2014 13:43
920,-10.9106894,-37.06379635,16,10/8/2014 13:43
921,-10.91068961,-37.06379618,16,10/8/2014 13:43
922,-10.91069017,-37.06379778,16,10/8/2014 13:43
923,-10.91066955,-37.06381148,16,10/8/2014 13:43
924,-10.91065168,-37.06382585,16,10/8/2014 13:43
925,-10.91065187,-37.06382756,16,10/8/2014 13:43
926,-10.91065149,-37.0638275,16,10/8/2014 13:43
927,-10.91046345,-37.06376038,16,10/8/2014 13:43
928,-10.91003268,-37.06359161,16,10/8/2014 13:44
929,-10.90954249,-37.06323076,16,10/8/2014 13:44
930,-10.90905153,-37.06283556,16,10/8/2014 13:44
931,-10.90851284,-37.06246959,16,10/8/2014 13:44
932,-10.90788971,-37.06204795,16,10/8/2014 13:44
933,-10.90737506,-37.0616739,16,10/8/2014 13:44
934,-10.90701436,-37.06134047,16,10/8/2014 13:44
935,-10.90681351,-37.06104878,16,10/8/2014 13:44
936,-10.90679137,-37.0610476,16,10/8/2014 13:44
937,-10.90677751,-37.06104718,16,10/8/2014 13:44
938,-10.9066537,-37.06097462,16,10/8/2014 13:44
939,-10.90641888,-37.06108662,16,10/8/2014 13:45
940,-10.90608072,-37.06102893,16,10/8/2014 13:45
941,-10.90580368,-37.06088867,16,10/8/2014 13:45
942,-10.90569895,-37.06080945,16,10/8/2014 13:45
943,-10.90559621,-37.06078814,16,10/8/2014 13:45
944,-10.90538341,-37.06063794,16,10/8/2014 13:45
945,-10.90489687,-37.06043854,16,10/8/2014 13:45
946,-10.90433668,-37.06028677,16,10/8/2014 13:45
947,-10.90390004,-37.06011298,16,10/8/2014 13:45
948,-10.90344991,-37.05994839,16,10/8/2014 13:45
949,-10.90316524,-37.05984431,16,10/8/2014 13:45
950,-10.90304264,-37.05958596,16,10/8/2014 13:46
951,-10.90309358,-37.05917924,16,10/8/2014 13:46
952,-10.90299615,-37.05909411,16,10/8/2014 13:46
953,-10.90281366,-37.0590481,16,10/8/2014 13:46
954,-10.90246731,-37.05904368,16,10/8/2014 13:46
955,-10.90197105,-37.0590733,16,10/8/2014 13:46
956,-10.90152028,-37.05908249,16,10/8/2014 13:46
957,-10.90092242,-37.05906881,16,10/8/2014 13:46
958,-10.90041634,-37.05904959,16,10/8/2014 13:46
959,-10.89983202,-37.0590348,16,10/8/2014 13:46
960,-10.89940699,-37.05901467,16,10/8/2014 13:46
961,-10.89916147,-37.05897371,16,10/8/2014 13:47
962,-10.89906724,-37.05881088,16,10/8/2014 13:47
963,-10.89894604,-37.05869827,16,10/8/2014 13:47
964,-10.89898272,-37.05866933,16,10/8/2014 13:47
965,-10.89898149,-37.05866148,16,10/8/2014 13:47
966,-10.89898258,-37.05865768,16,10/8/2014 13:47
967,-10.89898321,-37.05865787,16,10/8/2014 13:47
968,-10.89899389,-37.05862473,16,10/8/2014 13:47
969,-10.89893697,-37.0585505,16,10/8/2014 13:47
970,-10.89894792,-37.05840642,16,10/8/2014 13:47
971,-10.89890551,-37.05836317,16,10/8/2014 13:48
972,-10.89886548,-37.05832611,16,10/8/2014 13:48
973,-10.89886218,-37.05828079,16,10/8/2014 13:48
974,-10.89885211,-37.05826662,16,10/8/2014 13:48
975,-10.89882905,-37.05829454,16,10/8/2014 13:48
976,-10.89881562,-37.05828908,16,10/8/2014 13:48
977,-10.89876544,-37.05826351,16,10/8/2014 13:48
978,-10.89876377,-37.05817255,16,10/8/2014 13:48
979,-10.89876495,-37.05809176,16,10/8/2014 13:48
980,-10.89877268,-37.05809386,16,10/8/2014 13:48
981,-10.89876802,-37.05808856,16,10/8/2014 13:48
982,-10.89876323,-37.05808883,16,10/8/2014 13:49
983,-10.89876458,-37.05808451,16,10/8/2014 13:49
984,-10.89877188,-37.05808067,16,10/8/2014 13:49
985,-10.89877632,-37.05807892,16,10/8/2014 13:49
986,-10.89877717,-37.05807859,16,10/8/2014 13:49
987,-10.89877717,-37.0580786,16,10/8/2014 13:49
988,-10.89877756,-37.05807845,16,10/8/2014 13:49
989,-10.89877318,-37.05801001,16,10/8/2014 13:49
990,-10.89877909,-37.05798185,16,10/8/2014 13:49
991,-10.89876268,-37.05794467,16,10/8/2014 13:49
992,-10.89873004,-37.05793166,16,10/8/2014 13:49
993,-10.89872761,-37.05795591,16,10/8/2014 13:50
994,-10.89873506,-37.05794047,16,10/8/2014 13:50
995,-10.89873677,-37.05793122,16,10/8/2014 13:50
996,-10.89873712,-37.05793141,16,10/8/2014 13:50
997,-10.89871481,-37.0578775,16,10/8/2014 13:50
998,-10.89867777,-37.0578005,16,10/8/2014 13:50
999,-10.89866617,-37.05778977,16,10/8/2014 13:50
1000,-10.89866379,-37.05778433,16,10/8/2014 13:50
1001,-10.89866502,-37.05778877,16,10/8/2014 13:50
1002,-10.89866404,-37.05779084,16,10/8/2014 13:50
1003,-10.89863354,-37.05780816,16,10/8/2014 13:50
1004,-10.89856611,-37.05786058,16,10/8/2014 13:51
1005,-10.89841719,-37.05791092,16,10/8/2014 13:51
1006,-10.89815447,-37.0580658,16,10/8/2014 13:51
1007,-10.89784878,-37.05829262,16,10/8/2014 13:51
1008,-10.89761903,-37.0581144,16,10/8/2014 13:51
1009,-10.89732929,-37.05789227,16,10/8/2014 13:51
1010,-10.89717686,-37.05778185,16,10/8/2014 13:51
1011,-10.89707984,-37.05772735,16,10/8/2014 13:51
1012,-10.89701027,-37.0576393,16,10/8/2014 13:51
1013,-10.89700872,-37.05759186,16,10/8/2014 13:51
1014,-10.89699122,-37.05759739,16,10/8/2014 13:52
1015,-10.89697745,-37.05758239,16,10/8/2014 13:52
1016,-10.8969464,-37.05737001,16,10/8/2014 13:52
1017,-10.89682958,-37.05693202,16,10/8/2014 13:52
1018,-10.89681246,-37.05656891,16,10/8/2014 13:52
1019,-10.89670929,-37.05638987,16,10/8/2014 13:52
1020,-10.8966253,-37.05597366,16,10/8/2014 13:52
1021,-10.89654314,-37.05545415,16,10/8/2014 13:52
1022,-10.89646924,-37.0550843,16,10/8/2014 13:52
1023,-10.89639706,-37.05463208,16,10/8/2014 13:52
1024,-10.89628769,-37.0542623,16,10/8/2014 13:52
1025,-10.89621119,-37.05378888,16,10/8/2014 13:53
1026,-10.89616226,-37.05344222,16,10/8/2014 13:53
1027,-10.89628005,-37.0532723,16,10/8/2014 13:53
1028,-10.89639045,-37.05331839,16,10/8/2014 13:53
1029,-10.89660797,-37.05335822,16,10/8/2014 13:53
1030,-10.89679471,-37.05342657,16,10/8/2014 13:53
1031,-10.89686863,-37.05337445,16,10/8/2014 13:53
1032,-10.89690567,-37.05341903,17,10/8/2014 13:40
1033,-10.8969056,-37.05341898,17,10/8/2014 13:40
1034,-10.89690555,-37.05341891,17,10/8/2014 13:40
1035,-10.89690549,-37.0534187,17,10/8/2014 13:40
1036,-10.89690548,-37.05341856,17,10/8/2014 13:40
1037,-10.8969055,-37.05341849,17,10/8/2014 13:41
1038,-10.89690548,-37.05341843,17,10/8/2014 13:41
1039,-10.8969055,-37.05341849,17,10/8/2014 13:41
1040,-10.89690554,-37.05341838,17,10/8/2014 13:41
1041,-10.89690564,-37.05341839,17,10/8/2014 13:41
1042,-10.89701263,-37.05340852,17,10/8/2014 13:41
1043,-10.89722523,-37.05342557,17,10/8/2014 13:41
1044,-10.89723832,-37.05350449,17,10/8/2014 13:41
1045,-10.89717068,-37.05363369,17,10/8/2014 13:41
1046,-10.897036,-37.05378087,17,10/8/2014 13:41
1047,-10.89698835,-37.05385026,17,10/8/2014 13:41
1048,-10.89678631,-37.05376199,17,10/8/2014 13:42
1049,-10.8964454,-37.05376647,17,10/8/2014 13:42
1050,-10.89629112,-37.05371052,17,10/8/2014 13:42
1051,-10.89632802,-37.05372689,17,10/8/2014 13:42
1052,-10.89629152,-37.05375495,17,10/8/2014 13:42
1053,-10.89628692,-37.05375099,17,10/8/2014 13:42
1054,-10.89627716,-37.05375652,17,10/8/2014 13:42
1055,-10.89625987,-37.05397725,17,10/8/2014 13:42
1056,-10.89628992,-37.05433394,17,10/8/2014 13:42
1057,-10.89641704,-37.05491169,17,10/8/2014 13:42
1058,-10.89650205,-37.05538725,17,10/8/2014 13:42
1059,-10.89662549,-37.05585079,17,10/8/2014 13:43
1060,-10.89672853,-37.05639197,17,10/8/2014 13:43
1061,-10.89683215,-37.05684729,17,10/8/2014 13:43
1062,-10.89688334,-37.05709153,17,10/8/2014 13:43
1063,-10.89688178,-37.05708553,17,10/8/2014 13:43
1064,-10.89688413,-37.05708087,17,10/8/2014 13:43
1065,-10.89690865,-37.05714155,17,10/8/2014 13:43
1066,-10.89691783,-37.05718521,17,10/8/2014 13:43
1067,-10.89693176,-37.05732323,17,10/8/2014 13:43
1068,-10.89695903,-37.05751781,17,10/8/2014 13:43
1069,-10.89707767,-37.05775834,17,10/8/2014 13:43
1070,-10.8972072,-37.05786438,17,10/8/2014 13:44
1071,-10.89736296,-37.05798437,17,10/8/2014 13:44
1072,-10.89741663,-37.05802338,17,10/8/2014 13:44
1073,-10.89741647,-37.05801987,17,10/8/2014 13:44
1074,-10.89741557,-37.05802015,17,10/8/2014 13:44
1075,-10.89741965,-37.05802177,17,10/8/2014 13:44
1076,-10.89742085,-37.05802202,17,10/8/2014 13:44
1077,-10.89742117,-37.05802217,17,10/8/2014 13:44
1078,-10.89742128,-37.05802227,17,10/8/2014 13:44
1079,-10.89742143,-37.05802221,17,10/8/2014 13:44
1080,-10.89742139,-37.05802219,17,10/8/2014 13:44
1081,-10.89747894,-37.05807238,17,10/8/2014 13:45
1082,-10.89773568,-37.05829255,17,10/8/2014 13:45
1083,-10.89812081,-37.05825626,17,10/8/2014 13:45
1084,-10.89859467,-37.05800414,17,10/8/2014 13:45
1085,-10.89911292,-37.05752394,17,10/8/2014 13:45
1086,-10.89970898,-37.05712928,17,10/8/2014 13:45
1087,-10.90018724,-37.05675472,17,10/8/2014 13:45
1088,-10.90076842,-37.05639709,17,10/8/2014 13:45
1089,-10.90127605,-37.05604642,17,10/8/2014 13:45
1090,-10.90165875,-37.05573016,17,10/8/2014 13:45
1091,-10.90198215,-37.05546222,17,10/8/2014 13:45
1092,-10.90227251,-37.05526793,17,10/8/2014 13:46
1093,-10.90236639,-37.05522582,17,10/8/2014 13:46
1094,-10.90236246,-37.05521877,17,10/8/2014 13:46
1095,-10.90235807,-37.05523154,17,10/8/2014 13:46
1096,-10.90236236,-37.05523916,17,10/8/2014 13:46
1097,-10.90236447,-37.05524287,17,10/8/2014 13:46
1098,-10.90236454,-37.055243,17,10/8/2014 13:46
1099,-10.90236466,-37.05524333,17,10/8/2014 13:46
1100,-10.90236475,-37.05524339,17,10/8/2014 13:46
1101,-10.9023649,-37.05524363,17,10/8/2014 13:46
1102,-10.90254257,-37.05513317,17,10/8/2014 13:46
1103,-10.90282964,-37.05494034,17,10/8/2014 13:47
1104,-10.90306344,-37.05478325,17,10/8/2014 13:47
1105,-10.90311258,-37.05512214,17,10/8/2014 13:47
1106,-10.90309853,-37.05551105,17,10/8/2014 13:47
1107,-10.90308741,-37.05611231,17,10/8/2014 13:47
1108,-10.90308918,-37.05664367,17,10/8/2014 13:47
1109,-10.90306858,-37.05728638,17,10/8/2014 13:47
1110,-10.90303992,-37.05784568,17,10/8/2014 13:47
1111,-10.90302953,-37.05844184,17,10/8/2014 13:47
1112,-10.90303765,-37.05884853,17,10/8/2014 13:47
1113,-10.90302128,-37.05913893,17,10/8/2014 13:48
1114,-10.90301883,-37.05925678,17,10/8/2014 13:48
1115,-10.90303325,-37.05952559,17,10/8/2014 13:48
1116,-10.90306907,-37.0598469,17,10/8/2014 13:48
1117,-10.90339438,-37.06001599,17,10/8/2014 13:48
1118,-10.90392679,-37.06023751,17,10/8/2014 13:48
1119,-10.90438371,-37.06042155,17,10/8/2014 13:48
1120,-10.90471035,-37.06053125,17,10/8/2014 13:48
1121,-10.90472527,-37.06054158,17,10/8/2014 13:48
1122,-10.90471949,-37.06054326,17,10/8/2014 13:48
1123,-10.90471906,-37.06054548,17,10/8/2014 13:48
1124,-10.90471908,-37.06054581,17,10/8/2014 13:49
1125,-10.90471909,-37.06054581,17,10/8/2014 13:49
1126,-10.90483354,-37.0605773,17,10/8/2014 13:49
1127,-10.90513748,-37.06065388,17,10/8/2014 13:49
1128,-10.90539805,-37.06075924,17,10/8/2014 13:49
1129,-10.90572617,-37.06093143,17,10/8/2014 13:49
1130,-10.90616548,-37.06116768,17,10/8/2014 13:49
1131,-10.90636103,-37.06128798,17,10/8/2014 13:49
1132,-10.90637358,-37.06128514,17,10/8/2014 13:49
1133,-10.90638002,-37.06129139,17,10/8/2014 13:49
1134,-10.90637535,-37.06128164,17,10/8/2014 13:49
1135,-10.90637324,-37.06127892,17,10/8/2014 13:50
1136,-10.90638069,-37.06128578,17,10/8/2014 13:50
1137,-10.90639188,-37.06128388,17,10/8/2014 13:50
1138,-10.90640803,-37.06129463,17,10/8/2014 13:50
1139,-10.90646538,-37.06144708,17,10/8/2014 13:50
1140,-10.90640914,-37.06188596,17,10/8/2014 13:50
1141,-10.90635141,-37.06230836,17,10/8/2014 13:50
1142,-10.90627555,-37.06287501,17,10/8/2014 13:50
1143,-10.90624604,-37.06336722,17,10/8/2014 13:50
1144,-10.90614223,-37.06403633,17,10/8/2014 13:50
1145,-10.90599761,-37.06461488,17,10/8/2014 13:50
1146,-10.90596871,-37.06476812,17,10/8/2014 13:51
1147,-10.90598258,-37.06478104,17,10/8/2014 13:51
1148,-10.90598051,-37.0647775,17,10/8/2014 13:51
1149,-10.90595152,-37.06481843,17,10/8/2014 13:51
1150,-10.90588523,-37.06512019,17,10/8/2014 13:51
1151,-10.90568886,-37.06564232,17,10/8/2014 13:51
1152,-10.90541711,-37.06616048,17,10/8/2014 13:51
1153,-10.90526082,-37.06673083,17,10/8/2014 13:51
1154,-10.90529493,-37.06738995,17,10/8/2014 13:51
1155,-10.90536405,-37.06791785,17,10/8/2014 13:51
1156,-10.90539059,-37.06823072,17,10/8/2014 13:52
1157,-10.90533728,-37.0684509,17,10/8/2014 13:52
1158,-10.90534819,-37.06848812,17,10/8/2014 13:52
1159,-10.9053413,-37.06849338,17,10/8/2014 13:52
1160,-10.90534095,-37.06849168,17,10/8/2014 13:52
1161,-10.90534075,-37.06849177,17,10/8/2014 13:52
1162,-10.90534526,-37.06854019,17,10/8/2014 13:52
1163,-10.90535917,-37.06871221,17,10/8/2014 13:52
1164,-10.90532939,-37.06907934,17,10/8/2014 13:52
1165,-10.90538317,-37.06936346,17,10/8/2014 13:52
1166,-10.90534533,-37.06977163,17,10/8/2014 13:52
